Date,Store,Dept,Weekly_Sales
2013-07-19,28,85,1404.737399999999
2013-07-19,28,87,13415.142100000005
2013-07-19,28,90,62087.550900000024
2013-07-19,28,91,51726.06440000003
2013-07-19,28,92,84894.95299999995
2013-07-19,28,93,41407.21759999997
2013-07-19,28,94,36896.41980000001
2013-07-19,28,95,88845.44050000004
2013-07-19,28,96,25099.0798
2013-07-19,28,97,20318.4494
2013-07-19,28,98,8362.762999999999
2013-07-19,28,99,14.267399999999986
2013-07-26,28,1,13478.243600000003
2013-07-26,28,2,54860.95540000002
2013-07-26,28,3,15146.9431
2013-07-26,28,4,25677.09080000001
2013-07-26,28,5,18615.620799999997
2013-07-26,28,6,4116.467299999998
2013-07-26,28,7,23275.063699999984
2013-07-26,28,8,31413.61139999998
2013-07-26,28,9,19710.5339
2013-07-26,28,10,21695.448099999983
2013-07-26,28,11,14368.297500000008
2013-07-26,28,12,3249.0980000000004
2013-07-26,28,13,35355.131100000006
2013-07-26,28,14,13637.0216
2013-07-26,28,16,9053.736000000006
2013-07-26,28,17,7896.363300000003
2013-07-26,28,18,136.84779999999998
2013-07-26,28,19,1562.3240999999998
2013-07-26,28,20,5059.358400000001
2013-07-26,28,21,4379.343899999998
2013-07-26,28,22,7856.369599999997
2013-07-26,28,23,29292.05040000001
2013-07-26,28,24,6148.150800000003
2013-07-26,28,25,15046.9773
2013-07-26,28,26,8494.603700000001
2013-07-26,28,27,1146.4055000000003
2013-07-26,28,28,430.65069999999986
2013-07-26,28,29,4367.1895
2013-07-26,28,30,3804.443799999998
2013-07-26,28,31,2468.569699999998
2013-07-26,28,32,6561.500300000001
2013-07-26,28,33,8364.140799999997
2013-07-26,28,34,17208.1047
2013-07-26,28,35,2058.448699999999
2013-07-26,28,36,2491.0661
2013-07-26,28,37,1732.330899999999
2013-07-26,28,38,51345.24939999999
2013-07-26,28,40,40618.38770000001
2013-07-26,28,41,697.8683999999998
2013-07-26,28,42,6263.27
2013-07-26,28,44,4161.8013
2013-07-26,28,46,19954.235699999997
2013-07-26,28,49,12667.647800000008
2013-07-26,28,52,2171.6828999999993
2013-07-26,28,55,6708.443800000003
2013-07-26,28,56,449.1803000000003
2013-07-26,28,58,7605.109099999999
2013-07-26,28,59,161.24469999999997
2013-07-26,28,60,490.65000000000015
2013-07-26,28,67,4467.152299999998
2013-07-26,28,71,5922.820400000004
2013-07-26,28,72,39280.08429999999
2013-07-26,28,74,11185.739399999997
2013-07-26,28,79,41611.530599999984
2013-07-26,28,80,15971.217300000008
2013-07-26,28,81,20150.965600000014
2013-07-26,28,82,17771.82939999999
2013-07-26,28,83,4379.986100000001
2013-07-26,28,85,1227.1343000000002
2013-07-26,28,87,11564.637600000005
2013-07-26,28,90,59532.501199999984
2013-07-26,28,91,47236.29130000002
2013-07-26,28,92,78931.9147
2013-07-26,28,93,38077.18899999997
2013-07-26,28,94,34829.312199999986
2013-07-26,28,95,86073.76479999999
2013-07-26,28,96,28787.844500000007
2013-07-26,28,97,19246.160799999976
2013-07-26,28,98,8202.076
2013-07-26,28,99,313.0241000000001
2012-11-02,29,1,21836.414399999998
2012-11-02,29,2,25728.742800000004
2012-11-02,29,3,8828.337299999996
2012-11-02,29,4,16812.013399999993
2012-11-02,29,5,14533.30539999999
2012-11-02,29,6,2443.9284
2012-11-02,29,7,21420.300999999992
2012-11-02,29,8,21332.884600000005
2012-11-02,29,9,9255.159499999996
2012-11-02,29,10,9078.492699999997
2012-11-02,29,11,9926.656999999992
2012-11-02,29,12,2016.6746000000012
2012-11-02,29,13,18197.589699999997
2012-11-02,29,14,9198.7032
2012-11-02,29,16,2202.4376999999986
2012-11-02,29,17,8172.852899999999
2012-11-02,29,18,7363.359300000004
2012-11-02,29,20,3959.800699999999
2012-11-02,29,21,3837.245699999999
2012-11-02,29,22,6743.047999999997
2012-11-02,29,23,22234.214700000022
2012-11-02,29,24,5114.8525
2012-11-02,29,25,6631.776299999998
2012-11-02,29,26,5394.159300000002
2012-11-02,29,27,1905.4090000000003
2012-11-02,29,28,841.9757999999996
2012-11-02,29,29,5207.024999999995
2012-11-02,29,30,2359.0693
2012-11-02,29,31,2178.293899999999
2012-11-02,29,32,2968.1973999999987
2012-11-02,29,33,3575.4046000000008
2012-11-02,29,34,9988.696500000002
2012-11-02,29,35,2347.55
2012-11-02,29,36,1238.8197000000002
2012-11-02,29,38,44475.95480000002
2012-11-02,29,40,30527.963900000006
2012-11-02,29,41,474.1971000000001
2012-11-02,29,42,3978.723200000001
2012-11-02,29,44,1873.3715999999995
2012-11-02,29,46,10982.745599999998
2012-11-02,29,52,969.3865999999995
2012-11-02,29,55,8209.151600000007
2012-11-02,29,56,1278.8648000000007
2012-11-02,29,59,144.88640000000004
2012-11-02,29,60,244.55440000000002
2012-11-02,29,67,6915.688399999997
2012-11-02,29,71,2539.1885
2012-11-02,29,72,31253.423500000004
2012-11-02,29,74,7907.177600000004
2012-11-02,29,79,8079.9398
2012-11-02,29,80,31.043699999999994
2012-11-02,29,81,5145.899600000001
2012-11-02,29,82,11546.333100000007
2012-11-02,29,83,818.3961
2012-11-02,29,85,1460.701000000001
2012-11-02,29,87,9328.625599999998
2012-11-02,29,90,10998.1635
2012-11-02,29,91,4724.328399999998
2012-11-02,29,92,28734.18620000003
2012-11-02,29,93,1208.4605999999992
2012-11-02,29,95,31682.151100000003
2012-11-02,29,97,2151.0677
2012-11-02,29,98,200.27880000000007
2012-11-09,29,1,22832.236800000002
2012-11-09,29,2,24784.668599999994
2012-11-09,29,3,6428.6839999999975
2012-11-09,29,4,14641.3732
2012-11-09,29,5,17527.763499999994
2012-11-09,29,6,2964.2014999999997
2012-11-09,29,7,20579.5794
2012-11-09,29,8,21886.9533
2012-11-09,29,9,10735.87450000001
2012-11-09,29,10,10099.747799999997
2012-11-09,29,11,11116.772999999997
2012-11-09,29,12,1738.1457
2012-11-09,29,13,17398.838299999992
2012-11-09,29,14,11045.615600000001
2012-11-09,29,16,4875.147299999998
2012-11-09,29,17,10395.114299999994
2012-11-09,29,18,7842.746500000006
2012-11-09,29,20,3895.7578000000008
2012-11-09,29,21,3905.475699999997
2012-11-09,29,22,6836.054899999996
2012-11-09,29,23,23782.1991
2012-11-09,29,24,6687.821099999997
2012-11-09,29,25,7467.3592999999955
2012-11-09,29,26,6366.010599999993
2012-11-09,29,27,2146.966600000001
2012-11-09,29,28,964.5438000000004
2012-11-09,29,29,5780.969299999994
2012-11-09,29,30,2333.8745999999996
2012-11-09,29,31,2629.827299999999
2012-11-09,29,32,3384.978300000001
2012-11-09,29,33,3803.8889000000026
2012-11-09,29,34,10250.144599999998
2012-11-09,29,35,2336.1638
2012-11-09,29,36,1453.4622999999995
2012-11-09,29,38,44429.30950000001
2012-11-09,29,40,29963.983600000007
2012-11-09,29,41,615.3926000000001
2012-11-09,29,42,3727.064399999999
2012-11-09,29,44,1902.164299999999
2012-11-09,29,46,10938.4141
2012-11-09,29,49,35.30200000000001
2012-11-09,29,52,949.7620999999994
2012-11-09,29,54,16.900200000000012
2012-11-09,29,55,11129.884400000003
2012-11-09,29,56,1497.540499999999
2012-11-09,29,59,169.55149999999998
2012-11-09,29,60,226.5716000000001
2012-11-09,29,67,6502.0616
2012-11-09,29,71,2942.5305999999987
2012-11-09,29,72,40723.12170000001
2012-11-09,29,74,7984.886300000002
2012-11-09,29,79,8386.5993
2012-11-09,29,80,36.390000000000015
2012-11-09,29,81,5168.2583
2012-11-09,29,82,12039.524300000006
2012-11-09,29,83,948.4212999999999
2012-11-09,29,85,1363.5314000000005
2012-11-09,29,87,8950.441499999994
2012-11-09,29,90,11440.2046
2012-11-09,29,91,4568.3232
2012-11-09,29,92,29264.11570000001
2012-11-09,29,93,1122.1306999999995
2012-11-09,29,95,29111.87270000001
2012-11-09,29,97,2169.1710000000016
2012-11-09,29,98,214.49399999999991
2012-11-16,29,1,18384.071799999998
2012-11-16,29,2,24268.767499999994
2012-11-16,29,3,6233.1503999999995
2012-11-16,29,4,14494.744200000008
2012-11-16,29,5,15521.946299999994
2012-11-16,29,6,2080.6095
2012-11-16,29,7,22458.9319
2012-11-16,29,8,21104.834999999995
2012-11-16,29,9,8303.964400000003
2012-11-16,29,10,9338.3569
2012-11-16,29,11,10142.590599999996
2012-11-16,29,12,1966.9124000000002
2012-11-16,29,13,17178.612699999998
2012-11-16,29,14,10872.721300000003
2012-11-16,29,16,3043.8431999999993
2012-11-16,29,17,9261.897599999998
2012-11-16,29,18,5679.891999999995
2012-11-16,29,20,3785.749899999999
2012-11-16,29,21,4005.8925999999997
2012-11-16,29,22,6556.774599999999
2012-11-16,29,23,24556.847199999993
2012-11-16,29,24,5500.6407
2012-11-16,29,25,6973.8501
2012-11-16,29,26,5639.907099999998
2012-11-16,29,27,2019.5874000000013
2012-11-16,29,28,886.7974
2012-11-16,29,29,5415.305799999995
2012-11-16,29,30,2358.9722999999994
2012-11-16,29,31,1871.9496
2012-11-16,29,32,3346.5405
2012-11-16,29,33,3536.9197
2012-11-16,29,34,9906.745000000008
2012-11-16,29,35,2385.2385999999997
2012-11-16,29,36,1180.4485000000004
2012-11-16,29,38,44111.263
2012-11-16,29,40,29274.9427
2012-11-16,29,41,535.8074
2012-11-16,29,42,3860.9696000000013
2012-11-16,29,44,1988.370199999999
2012-11-16,29,46,10621.4958
2012-11-16,29,49,37.169300000000014
2012-11-16,29,52,913.7193000000001
2012-11-16,29,55,9407.791200000005
2012-11-16,29,56,772.8603999999999
2012-11-16,29,58,752.17
2012-11-16,29,59,184.06969999999998
2012-11-16,29,60,207.1796000000001
2012-11-16,29,67,6608.057999999998
2012-11-16,29,71,2718.1921000000007
2012-11-16,29,72,31819.906700000007
2012-11-16,29,74,7988.899500000003
2012-11-16,29,79,8308.400099999993
2012-11-16,29,80,37.73400000000001
2012-11-16,29,81,5071.382299999998
2012-11-16,29,82,11501.436900000006
2012-11-16,29,83,789.1594
2012-11-16,29,85,1349.7855000000002
2012-11-16,29,87,8666.656599999997
2012-11-16,29,90,11192.898200000003
2012-11-16,29,91,4189.586400000003
2012-11-16,29,92,28394.43190000001
2012-11-16,29,93,1060.7957999999994
2012-11-16,29,95,27772.54359999998
2012-11-16,29,97,1979.3058999999992
2012-11-16,29,98,208.73419999999984
2012-11-23,29,1,23057.500900000006
2012-11-23,29,2,26971.782500000005
2012-11-23,29,3,8048.014099999998
2012-11-23,29,4,16412.58759999999
2012-11-23,29,5,53064.30540000001
2012-11-23,29,6,17187.018599999996
2012-11-23,29,7,59478.83730000002
2012-11-23,29,8,23345.07640000001
2012-11-23,29,9,12919.489500000007
2012-11-23,29,10,10993.852799999993
2012-11-23,29,11,11988.382599999995
2012-11-23,29,12,1880.2093000000002
2012-11-23,29,13,16995.374900000006
2012-11-23,29,14,28067.1502
2012-11-23,29,16,3954.7576999999997
2012-11-23,29,17,12751.932999999992
2012-11-23,29,18,12006.384200000011
2012-11-23,29,19,939.0095000000005
2012-11-23,29,20,5341.753400000003
2012-11-23,29,21,5302.223899999995
2012-11-23,29,22,14139.268199999993
2012-11-23,29,23,27296.8418
2012-11-23,29,24,7861.7576
2012-11-23,29,25,8605.438000000002
2012-11-23,29,26,7923.563799999992
2012-11-23,29,27,2177.988000000002
2012-11-23,29,28,966.1182000000009
2012-11-23,29,29,6973.777599999997
2012-11-23,29,30,2564.6697
2012-11-23,29,31,2522.8054
2012-11-23,29,32,4559.831099999997
2012-11-23,29,33,5308.515899999998
2012-11-23,29,34,11660.034399999995
2012-11-23,29,35,2659.9638000000014
2012-11-23,29,36,1645.6090000000013
2012-11-23,29,38,41993.0073
2012-11-23,29,40,28479.731599999996
2012-11-23,29,41,1160.6761999999997
2012-11-23,29,42,3804.6691999999994
2012-11-23,29,44,3364.782199999998
2012-11-23,29,46,11610.9527
2012-11-23,29,52,1044.8696
2012-11-23,29,54,35.30460000000003
2012-11-23,29,55,26078.98810000001
2012-11-23,29,56,7866.761800000007
2012-11-23,29,58,766.515
2012-11-23,29,59,272.08849999999995
2012-11-23,29,60,227.95360000000005
2012-11-23,29,67,7852.998299999993
2012-11-23,29,71,5278.643399999998
2012-11-23,29,72,87399.3362
2012-11-23,29,74,14080.325400000005
2012-11-23,29,79,9304.678399999999
2012-11-23,29,80,33.07840000000002
2012-11-23,29,81,4792.772800000003
2012-11-23,29,82,12429.753200000005
2012-11-23,29,83,889.9504000000004
2012-11-23,29,85,1386.1133
2012-11-23,29,87,11853.3457
2012-11-23,29,90,12688.0371
2012-11-23,29,91,3843.3487000000046
2012-11-23,29,92,31241.63479999998
2012-11-23,29,93,1149.6589999999999
2012-11-23,29,95,28870.73000000001
2012-11-23,29,97,1892.7106999999987
2012-11-23,29,98,453.4074000000003
2012-11-30,29,1,37112.262400000014
2012-11-30,29,2,28478.215099999983
2012-11-30,29,3,7352.090399999994
2012-11-30,29,4,15484.110299999991
2012-11-30,29,5,35244.13940000001
2012-11-30,29,6,8869.7407
2012-11-30,29,7,41790.05539999999
2012-11-30,29,8,21618.49100000001
2012-11-30,29,9,11216.7152
2012-11-30,29,10,10033.354999999996
2012-11-30,29,11,11359.940400000003
2012-11-30,29,12,1651.7391999999995
2012-11-30,29,13,16884.548499999986
2012-11-30,29,14,17780.551799999994
2012-11-30,29,16,4301.010199999998
2012-11-30,29,17,11800.417799999994
2012-11-30,29,18,11776.461200000003
2012-11-30,29,19,156.01389999999992
2012-11-30,29,20,4177.8328
2012-11-30,29,21,4547.583499999997
2012-11-30,29,22,7544.771500000002
2012-11-30,29,23,25409.952599999997
2012-11-30,29,24,4117.577600000005
2012-11-30,29,25,5214.459900000004
2012-11-30,29,26,3766.832799999997
2012-11-30,29,27,2297.0877000000023
2012-11-30,29,28,1088.6003000000003
2012-11-30,29,29,5976.581099999997
2012-11-30,29,30,2427.8820000000005
2012-11-30,29,31,2911.7069999999994
2012-11-30,29,32,4047.9718999999977
2012-11-30,29,33,4557.4165
2012-11-30,29,34,10466.6346
2012-11-30,29,35,2436.181300000002
2012-11-30,29,36,1516.884800000001
2012-11-30,29,38,42092.596300000005
2012-11-30,29,40,29955.732900000014
2012-11-30,29,41,1038.7659000000003
2012-11-30,29,42,3611.524000000002
2012-11-30,29,44,3039.271299999999
2012-11-30,29,46,12253.654599999998
2012-11-30,29,49,35.61220000000001
2012-11-30,29,52,983.3595999999991
2012-11-30,29,55,15098.3801
2012-11-30,29,56,6694.4564
2012-11-30,29,59,217.1107999999999
2012-11-30,29,60,278.76279999999997
2012-11-30,29,67,6921.8955000000005
2012-11-30,29,71,3463.9318999999996
2012-11-30,29,72,54820.79309999998
2012-11-30,29,74,8514.694
2012-11-30,29,79,7838.9055999999955
2012-11-30,29,80,18.377399999999987
2012-11-30,29,81,5353.433999999999
2012-11-30,29,82,12912.6907
2012-11-30,29,83,752.3493000000001
2012-11-30,29,85,1358.9159
2012-11-30,29,87,10451.359400000007
2012-11-30,29,90,12440.396199999996
2012-11-30,29,91,4269.6150000000025
2012-11-30,29,92,29681.368400000007
2012-11-30,29,93,1166.2358999999997
2012-11-30,29,95,27177.060499999978
2012-11-30,29,97,2147.8470999999995
2012-11-30,29,98,289.8935000000002
2012-11-30,29,99,178.05540000000005
2012-12-07,29,1,27275.738300000005
2012-12-07,29,2,27472.58080000001
2012-12-07,29,3,7848.163300000007
2012-12-07,29,4,14545.200099999998
2012-12-07,29,5,26159.76420000001
2012-12-07,29,6,3834.410299999999
2012-12-07,29,7,40280.55379999998
2012-12-07,29,8,21000.981699999986
2012-12-07,29,9,10758.153200000006
2012-12-07,29,10,10524.023599999993
2012-12-07,29,11,11073.131100000004
2012-12-07,29,12,1844.7300999999993
2012-12-07,29,13,17786.689800000004
2012-12-07,29,14,13948.4922
2012-12-07,29,16,2881.6266000000005
2012-12-07,29,17,10628.988500000003
2012-12-07,29,18,27767.678699999993
2012-12-07,29,20,3814.656999999999
2012-12-07,29,21,4632.951199999997
2012-12-07,29,22,7265.584199999996
2012-12-07,29,23,28903.75490000002
2012-12-07,29,24,6693.947099999994
2012-12-07,29,25,7929.513299999992
2012-12-07,29,26,6064.683899999993
2012-12-07,29,27,2247.5978000000014
2012-12-07,29,28,907.8391000000007
2012-12-07,29,29,6124.198899999993
2012-12-07,29,30,2353.2085
2012-12-07,29,31,2477.538699999998
2012-12-07,29,32,6359.063400000003
2012-12-07,29,33,5899.554300000004
2012-12-07,29,34,10855.851099999998
2012-12-07,29,35,2442.3467
2012-12-07,29,36,1451.8641999999998
2012-12-07,29,38,44511.92570000003
2012-12-07,29,40,29696.503000000008
2012-12-07,29,41,717.0058000000004
2012-12-07,29,42,3846.4670999999985
2012-12-07,29,44,2490.5335000000005
2012-12-07,29,46,14360.094900000007
2012-12-07,29,49,38.510000000000026
2012-12-07,29,52,960.998399999999
2012-12-07,29,55,9122.748300000001
2012-12-07,29,56,4704.098299999999
2012-12-07,29,59,854.0307
2012-12-07,29,60,731.3566999999997
2012-12-07,29,67,8951.215299999998
2012-12-07,29,71,2847.5088000000014
2012-12-07,29,72,43766.11020000002
2012-12-07,29,74,7828.741300000002
2012-12-07,29,79,8377.364999999996
2012-12-07,29,80,17.54450000000001
2012-12-07,29,81,5453.224199999997
2012-12-07,29,82,12729.970899999988
2012-12-07,29,83,859.2045000000003
2012-12-07,29,85,4565.743499999999
2012-12-07,29,87,9620.993099999998
2012-12-07,29,90,11673.3027
2012-12-07,29,91,4637.0985
2012-12-07,29,92,30185.44940000002
2012-12-07,29,93,1100.9976999999997
2012-12-07,29,94,153.85089999999997
2012-12-07,29,95,29619.40270000001
2012-12-07,29,97,2175.979000000001
2012-12-07,29,98,275.9834
2012-12-14,29,1,33182.08550000001
2012-12-14,29,2,28757.16949999998
2012-12-14,29,3,8701.743900000007
2012-12-14,29,4,14610.7881
2012-12-14,29,5,33650.79050000001
2012-12-14,29,6,5174.306500000001
2012-12-14,29,7,53499.059400000006
2012-12-14,29,8,22608.553099999997
2012-12-14,29,9,11269.17500000001
2012-12-14,29,10,11499.823499999991
2012-12-14,29,11,11396.770400000003
2012-12-14,29,12,1859.2337
2012-12-14,29,13,16994.362199999996
2012-12-14,29,14,15360.71139999999
2012-12-14,29,16,2445.3793
2012-12-14,29,17,11145.2923
2012-12-14,29,18,18409.15390000002
2012-12-14,29,19,248.4175
2012-12-14,29,20,3841.4818999999984
2012-12-14,29,21,5376.478000000003
2012-12-14,29,22,7952.396899999996
2012-12-14,29,23,32420.25559999999
2012-12-14,29,24,6894.586699999994
2012-12-14,29,25,8239.838899999993
2012-12-14,29,26,6314.381499999994
2012-12-14,29,27,3153.440900000003
2012-12-14,29,28,972.430600000001
2012-12-14,29,29,6840.312999999995
2012-12-14,29,30,2404.6809000000007
2012-12-14,29,31,3223.2699999999973
2012-12-14,29,32,8406.67870000001
2012-12-14,29,33,7380.800200000009
2012-12-14,29,34,11416.1415
2012-12-14,29,35,2472.8599999999988
2012-12-14,29,36,1532.381
2012-12-14,29,38,46364.90039999999
2012-12-14,29,40,29879.62669999998
2012-12-14,29,41,793.7029000000002
2012-12-14,29,42,3973.5642999999986
2012-12-14,29,44,2629.041
2012-12-14,29,46,16094.369100000009
2012-12-14,29,52,889.2761999999992
2012-12-14,29,54,42.457900000000016
2012-12-14,29,55,12562.228400000004
2012-12-14,29,56,1286.9511999999993
2012-12-14,29,59,1393.0207999999993
2012-12-14,29,60,810.2095999999998
2012-12-14,29,67,10981.277599999994
2012-12-14,29,71,2847.899800000001
2012-12-14,29,72,46566.30220000001
2012-12-14,29,74,7848.8843
2012-12-14,29,79,8212.692299999993
2012-12-14,29,80,36.29600000000002
2012-12-14,29,81,5130.169299999999
2012-12-14,29,82,15154.704999999993
2012-12-14,29,83,765.2408000000003
2012-12-14,29,85,5652.581899999997
2012-12-14,29,87,9333.755599999999
2012-12-14,29,90,11553.157100000002
2012-12-14,29,91,4247.882800000005
2012-12-14,29,92,29797.02219999999
2012-12-14,29,93,1070.7421000000002
2012-12-14,29,94,100.66149999999996
2012-12-14,29,95,28359.488699999998
2012-12-14,29,97,2038.5723999999993
2012-12-14,29,98,263.9662000000001
2012-12-14,29,99,173.89820000000012
2012-12-21,29,1,39233.391500000034
2012-12-21,29,2,31560.019800000005
2012-12-21,29,3,10409.642299999998
2012-12-21,29,4,14664.84799999999
2012-12-21,29,5,46863.82399999999
2012-12-21,29,6,8980.719900000002
2012-12-21,29,7,68472.82440000003
2012-12-21,29,8,23285.9311
2012-12-21,29,9,12524.803200000008
2012-12-21,29,10,11972.106299999992
2012-12-21,29,11,10601.83610000001
2012-12-21,29,12,1702.7240999999995
2012-12-21,29,13,16915.514699999996
2012-12-21,29,14,19398.846099999995
2012-12-21,29,16,1697.6202000000005
2012-12-21,29,17,12885.482799999996
2012-12-21,29,18,15879.857700000015
2012-12-21,29,20,4182.650099999999
2012-12-21,29,21,6792.947000000004
2012-12-21,29,22,9477.385599999994
2012-12-21,29,23,39302.152799999996
2012-12-21,29,24,7164.846399999993
2012-12-21,29,25,8192.179699999993
2012-12-21,29,26,6509.8763999999965
2012-12-21,29,27,4019.5361999999996
2012-12-21,29,28,964.1766000000008
2012-12-21,29,29,7391.709199999998
2012-12-21,29,30,2397.2
2012-12-21,29,31,3811.7807999999977
2012-12-21,29,32,16445.60780000001
2012-12-21,29,33,9906.666499999998
2012-12-21,29,34,11567.312999999991
2012-12-21,29,35,2666.246700000001
2012-12-21,29,36,1591.9479000000006
2012-12-21,29,38,43868.42309999999
2012-12-21,29,40,29153.205899999997
2012-12-21,29,41,1073.1692000000005
2012-12-21,29,42,3749.080899999999
2012-12-21,29,44,2704.6303
2012-12-21,29,46,18011.325800000013
2012-12-21,29,47,193.87
2012-12-21,29,49,46.71550000000002
2012-12-21,29,52,999.3035999999993
2012-12-21,29,54,40.07790000000001
2012-12-21,29,55,16201.3589
2012-12-21,29,56,4025.754000000003
2012-12-21,29,59,1402.6598
2012-12-21,29,60,783.8413999999996
2012-12-21,29,67,12551.698699999997
2012-12-21,29,71,3263.5633
2012-12-21,29,72,50857.19069999999
2012-12-21,29,74,7979.676900000007
2012-12-21,29,79,8609.979499999992
2012-12-21,29,80,36.37490000000003
2012-12-21,29,81,5148.1851
2012-12-21,29,82,22190.37929999998
2012-12-21,29,83,849.6897000000005
2012-12-21,29,85,5690.730399999997
2012-12-21,29,87,9569.2481
2012-12-21,29,90,12283.0221
2012-12-21,29,91,4244.694500000003
2012-12-21,29,92,29421.42679999998
2012-12-21,29,93,1065.2108
2012-12-21,29,95,28899.349000000013
2012-12-21,29,97,2077.1539999999986
2012-12-21,29,98,263.2267000000001
2012-12-28,29,1,19120.092500000006
2012-12-28,29,2,27517.846299999994
2012-12-28,29,3,6827.878699999997
2012-12-28,29,4,14373.210199999987
2012-12-28,29,5,56375.38849999999
2012-12-28,29,6,13911.338600000008
2012-12-28,29,7,37953.94349999999
2012-12-28,29,8,19374.93079999998
2012-12-28,29,9,10202.02779999999
2012-12-28,29,10,9916.212199999998
2012-12-28,29,11,8833.60790000001
2012-12-28,29,12,1377.219099999999
2012-12-28,29,13,16161.792799999994
2012-12-28,29,14,21041.042699999995
2012-12-28,29,16,2056.966700000001
2012-12-28,29,17,11100.730099999993
2012-12-28,29,18,10398.35189999999
2012-12-28,29,20,4115.0244999999995
2012-12-28,29,21,4479.167000000002
2012-12-28,29,22,10185.659500000002
2012-12-28,29,23,28749.301599999988
2012-12-28,29,24,7406.2087999999985
2012-12-28,29,25,8013.590600000001
2012-12-28,29,26,7826.038999999995
2012-12-28,29,27,2633.6181000000024
2012-12-28,29,28,856.0757000000007
2012-12-28,29,29,6503.179399999994
2012-12-28,29,30,2322.292599999999
2012-12-28,29,31,2738.5396
2012-12-28,29,32,8048.071499999999
2012-12-28,29,33,4994.853199999999
2012-12-28,29,34,10021.698400000008
2012-12-28,29,35,2492.7193000000025
2012-12-28,29,36,1586.8956
2012-12-28,29,38,41833.764900000024
2012-12-28,29,40,28567.076500000017
2012-12-28,29,41,641.4574
2012-12-28,29,42,3611.6464
2012-12-28,29,44,2396.664300000001
2012-12-28,29,46,16931.31420000001
2012-12-28,29,52,968.5056999999993
2012-12-28,29,55,21854.681800000002
2012-12-28,29,56,3890.7454000000016
2012-12-28,29,59,1166.6514999999997
2012-12-28,29,60,301.6208999999997
2012-12-28,29,67,9525.92159999999
2012-12-28,29,71,4146.765900000001
2012-12-28,29,72,69653.92589999997
2012-12-28,29,74,10329.1879
2012-12-28,29,79,7149.862400000002
2012-12-28,29,80,29.84740000000003
2012-12-28,29,81,4808.023799999998
2012-12-28,29,82,17916.28379999999
2012-12-28,29,83,750.0777
2012-12-28,29,85,2899.3000999999977
2012-12-28,29,87,9589.672700000001
2012-12-28,29,90,11444.818400000007
2012-12-28,29,91,4039.461000000004
2012-12-28,29,92,28818.23629999999
2012-12-28,29,93,1017.8243999999999
2012-12-28,29,94,344.82009999999997
2012-12-28,29,95,26505.047999999988
2012-12-28,29,97,1998.3018999999988
2012-12-28,29,98,159.4197
2012-12-28,29,99,131.776
2013-01-04,29,1,13433.604999999989
2013-01-04,29,2,23287.597599999997
2013-01-04,29,3,8324.297300000007
2013-01-04,29,4,13902.0673
2013-01-04,29,5,10174.36230000001
2013-01-04,29,6,2000.4568999999976
2013-01-04,29,7,6910.089299999996
2013-01-04,29,8,19189.771699999998
2013-01-04,29,9,5809.265299999995
2013-01-04,29,10,8805.7775
2013-01-04,29,11,6671.365400000005
2013-01-04,29,12,1540.2497000000003
2013-01-04,29,13,17219.276100000003
2013-01-04,29,14,11902.985100000002
2013-01-04,29,16,1807.5690000000013
2013-01-04,29,17,9006.3426
2013-01-04,29,18,2332.659
2013-01-04,29,20,3662.860800000001
2013-01-04,29,21,3278.1040000000003
2013-01-04,29,22,8981.003000000004
2013-01-04,29,23,13669.9077
2013-01-04,29,24,2261.7840000000006
2013-01-04,29,25,4606.177000000001
2013-01-04,29,26,2596.2994
2013-01-04,29,27,1405.0719999999994
2013-01-04,29,28,679.9778000000002
2013-01-04,29,29,3598.9014000000006
2013-01-04,29,30,2031.4184000000012
2013-01-04,29,31,1719.8579000000004
2013-01-04,29,32,2637.976199999999
2013-01-04,29,33,2116.1142000000004
2013-01-04,29,34,6372.207200000002
2013-01-04,29,35,1189.8877000000007
2013-01-04,29,36,633.6156000000003
2013-01-04,29,38,47298.64530000001
2013-01-04,29,40,29844.451900000004
2013-01-04,29,41,469.8311
2013-01-04,29,42,3381.6105999999995
2013-01-04,29,44,1383.5721000000003
2013-01-04,29,46,10789.445599999995
2013-01-04,29,48,798.3717000000004
2013-01-04,29,49,52.837299999999985
2013-01-04,29,52,832.3415999999997
2013-01-04,29,55,4130.296100000002
2013-01-04,29,56,253.33169999999996
2013-01-04,29,58,703.51
2013-01-04,29,59,176.9221999999998
2013-01-04,29,60,174.25000000000009
2013-01-04,29,67,6712.256300000001
2013-01-04,29,71,2711.4521999999997
2013-01-04,29,72,39987.3082
2013-01-04,29,74,10061.683699999992
2013-01-04,29,79,8444.151600000007
2013-01-04,29,80,55.25480000000002
2013-01-04,29,81,5179.144100000001
2013-01-04,29,82,8156.745299999996
2013-01-04,29,83,928.7072999999993
2013-01-04,29,85,1568.0131999999994
2013-01-04,29,87,9246.72789999999
2013-01-04,29,90,11988.3599
2013-01-04,29,91,4951.443899999996
2013-01-04,29,92,27705.49859999998
2013-01-04,29,93,1072.7962000000005
2013-01-04,29,95,27507.505999999998
2013-01-04,29,97,2331.798800000002
2013-01-04,29,98,77.51419999999996
2013-01-11,29,1,10563.538800000006
2013-01-11,29,2,22642.627
2013-01-11,29,3,7584.720000000008
2013-01-11,29,4,12937.288500000006
2013-01-11,29,5,10561.762100000009
2013-01-11,29,6,1775.1679999999988
2013-01-11,29,7,6511.1818999999905
2013-01-11,29,8,18131.1381
